종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"101360","에코앤드림","KOSDAQ","벤처기업부","19400","-650","-3.24","19910","19910","19200","135340","2643935640","345050611600","17786114"
"128540","에코캡","KOSDAQ","우량기업부","1813","-68","-3.62","1888","1997","1800","127399","236579144","48389803980","26690460"
"086520","에코프로","KOSDAQ GLOBAL","중견기업부","48100","-2000","-3.99","49500","49550","48050","472959","22925269175","6530832911200","135776152"
"450080","에코프로머티","KOSPI",,"48600","-2200","-4.33","50000","50000","48550","249672","12239493850","3398715806400","69932424"
"247540","에코프로비엠","KOSDAQ GLOBAL","우량기업부","115100","-5300","-4.40","118800","118900","115100","326714","37956910650","11256934694400","97801344"
"383310","에코프로에이치엔","KOSDAQ","우량기업부","23000","-1300","-5.35","24100","24100","23000","89544","2084680325","482423436000","20974932"
"038110","에코플라스틱","KOSDAQ","우량기업부","3200","-115","-3.47","3305","3305","3195","271562","879997795","131741984000","41169370"
"073540","에프알텍","KOSDAQ","벤처기업부","2500","-150","-5.66","2650","2650","2500","73330","188769325","28500000000","11400000"
"064850","에프앤가이드","KOSDAQ","벤처기업부","8610","0","0.00","8610","8710","8420","32682","282165570","98242958520","11410332"
"036810","에프에스티","KOSDAQ","우량기업부","29300","-1300","-4.25","30000","30400","28700","326311","9623647050","643320996400","21956348"
"173940","에프엔씨엔터","KOSDAQ","중견기업부","3115","15","0.48","3070","3150","2975","6563","19784510","47948596920","15392808"
"083500","에프엔에스테크","KOSDAQ","우량기업부","11590","-730","-5.93","12320","12320","11500","92757","1089770100","99392617980","8575722"
"446440","에피바이오텍","KONEX","일반기업부","16390","90","0.55","15900","16390","15900","6","95890","37809746810","2306879"
"054940","엑사이엔씨","KOSDAQ","중견기업부","746","-21","-2.74","762","777","738","1700072","1285350116","24747466808","33173548"
"950130","엑세스바이오","KOSDAQ","외국기업(소속부없음)","5260","0","0.00","0","0","0","0","0","198448396320","37727832"
"373110","엑셀세라퓨틱스","KOSDAQ","기술성장기업부","3005","-105","-3.38","3080","3100","2960","326972","983465637","32870078310","10938462"
"205100","엑셈","KOSDAQ","벤처기업부","2335","-105","-4.30","2435","2440","2335","1049257","2485170650","166864489180","71462308"
"356680","엑스게이트","KOSDAQ","벤처기업부","7800","-590","-7.03","8300","8300","7760","1121108","8881037685","222639237600","28543492"
"070300","엑스큐어","KOSDAQ","벤처기업부","1368","-77","-5.33","1412","1428","1271","658130","889313074","31884082704","23307078"
"317770","엑스페릭스","KOSDAQ","벤처기업부","3800","-120","-3.06","3900","3900","3750","332769","1262482472","126445687800","33275181"
"373200","엑스플러스","KOSDAQ","벤처기업부","608","-5","-0.82","613","614","599","126728","76827751","66883244288","110005336"
"069920","엑시온그룹","KOSDAQ","중견기업부","762","-29","-3.67","793","796","752","1235181","944309315","31092009444","40803162"
"092870","엑시콘","KOSDAQ","우량기업부","14110","-570","-3.88","14650","14710","13890","444183","6301328950","184146745670","13050797"
"019490","엑시큐어하이트론","KOSPI",,"755","46","6.49","707","798","687","4745632","3582878286","57706363850","76432270"
"317870","엔바이오니아","KOSDAQ","기술성장기업부","13700","160","1.18","13540","14260","13300","9710","130959950","117087310300","8546519"
"067570","엔브이에이치코리아","KOSDAQ","우량기업부","2260","-10","-0.44","2270","2270","2245","80162","180735512","95304200000","42170000"
"236810","엔비티","KOSDAQ","기술성장기업부","3685","65","1.80","3565","4160","3475","14725102","56945738162","62554444810","16975426"
"140610","엔솔바이오사이언스","KONEX","일반기업부","14130","80","0.57","14050","14480","13800","15671","221074520","188459284770","13337529"
"333620","엔시스","KOSDAQ","벤처기업부","6810","-220","-3.13","7050","7070","6800","40520","278384900","71888702640","10556344"
"101400","엔시트론","KOSDAQ","중견기업부","314","-12","-3.68","327","327","313","552633","175220632","21493529220","68450730"
"036570","엔씨소프트","KOSPI",,"219500","-4000","-1.79","221500","223000","216500","79182","17318729250","4728912829000","21544022"
"475230","엔알비","KOSDAQ","벤처기업부","12270","-80","-0.65","12350","12890","12130","156937","1956500815","127940995530","10427139"
"238170","엔에스엠","KONEX","일반기업부","704","25","3.68","729","729","612","916","564674","14625377536","20774684"
"078860","엔에스이엔엠","KOSDAQ","투자주의환기종목(소속부없음)","1292","-12","-0.92","1304","1310","1286","30689","39649369","76696036044","59362257"
"224760","엔에스컴퍼니","KONEX","일반기업부","3195","0","0.00","0","0","0","0","0","12587341500","3939700"
"451700","엔에이치스팩29호","KOSDAQ","SPAC(소속부없음)","2090","-5","-0.24","2095","2095","2090","31349","65670184","29991500000","14350000"
"466910","엔에이치스팩30호","KOSDAQ","SPAC(소속부없음)","2090","10","0.48","2080","2090","2080","18992","39632980","19019000000","9100000"
"481890","엔에이치스팩31호","KOSDAQ","SPAC(소속부없음)","2080","0","0.00","2070","2085","2070","27526","57059985","13197600000","6345000"
"265740","엔에프씨","KOSDAQ","중견기업부","6030","-50","-0.82","6130","6130","5890","132925","794647260","107717508000","17863600"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","1718","-35","-2.00","1750","1750","1708","50945","87700987","43015503904","25038128"
"455900","엔젤로보틱스","KOSDAQ","기술성장기업부","24200","100","0.41","25100","25350","24050","207058","5125881400","367431770200","15183131"
"419080","엔젯","KOSDAQ","기술성장기업부","6970","80","1.16","6900","7230","6760","193339","1358165865","73749409690","10580977"
"093510","엔지브이아이","KONEX","일반기업부","1567","-276","-14.98","0","0","0","0","0","9433340000","6020000"
"208860","엔지스테크널러지","KOSDAQ","중견기업부","1712","-51","-2.89","1763","1769","1624","36362","62487404","58122353776","33949973"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","1109","-26","-2.29","1135","1135","1100","292252","323772215","94337708258","85065562"
"085310","엔케이","KOSPI",,"1314","-26","-1.94","1340","1351","1312","1373851","1820436226","103648743108","78880322"
"182400","엔케이맥스","KOSDAQ","관리종목(소속부없음)","3685","0","0.00","0","0","0","0","0","263029901475","71378535"
"348370","엔켐","KOSDAQ","중견기업부","72300","-3900","-5.12","75100","75100","72000","111683","8133421600","1570718873700","21725019"
"069410","엔텔스","KOSDAQ","벤처기업부","4820","-60","-1.23","4900","4900","4775","35544","170949140","49380051680","10244824"
"227950","엔투텍","KOSDAQ","중견기업부","449","-7","-1.54","452","454","442","477356","213140016","77470930103","172541047"
"291230","엔피","KOSDAQ","중견기업부","1236","-34","-2.68","1274","1285","1233","108600","134787061","54502377900","44095775"
"048830","엔피케이","KOSDAQ","중견기업부","1080","-44","-3.91","1127","1135","1055","52138","56577272","20221836840","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","3030","85","2.89","2970","3070","2945","15130","45307690","20235552000","6678400"
"276240","엘리비젼","KONEX","일반기업부","508","0","0.00","0","0","0","0","0","5797874104","11413138"
"900140","엘브이엠씨홀딩스","KOSPI",,"1691","-21","-1.23","1712","1717","1674","402362","677119201","326769570512","193240432"
"290650","엘앤씨바이오","KOSDAQ","우량기업부","50200","-10200","-16.89","59200","59200","49500","2443152","129495690450","1235866270000","24618850"
"066970","엘앤에프","KOSPI",,"72400","-4200","-5.48","74900","75300","72300","376287","27521309050","2629290997600","36316174"
"156100","엘앤케이바이오","KOSDAQ","벤처기업부","7730","-220","-2.77","7950","8020","7680","163178","1273721940","156019552660","20183642"
"0041J0","엘에스스팩1호","KOSDAQ","SPAC(소속부없음)","2005","0","0.00","2000","2005","2000","27002","54029205","8240550000","4110000"
"311060","엘에이티","KONEX","일반기업부","3565","65","1.86","3495","3565","3495","120","420850","27903732710","7827134"
"073110","엘엠에스","KOSDAQ","벤처기업부","5960","-120","-1.97","6080","6080","5960","14750","88279120","53018699800","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","13360","-590","-4.23","13810","13870","13110","251335","3377661205","237942040880","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","855","-25","-2.84","877","884","854","415994","358591056","72202628745","84447519"
"489500","엘케이켐","KOSDAQ","벤처기업부","21050","-1100","-4.97","22000","22050","20700","74221","1573543850","132153078800","6278056"
"170920","엘티씨","KOSDAQ","벤처기업부","19340","-860","-4.26","19700","20050","19240","235813","4592712795","188299964640","9736296"
"058630","엠게임","KOSDAQ","우량기업부","5800","-50","-0.85","5850","5860","5710","74420","429090415","113354486600","19543877"
"226590","엠디바이스","KOSDAQ","기술성장기업부","21900","-1150","-4.99","22750","23400","21800","602556","13559419050","232814169600","10630784"
"058970","엠로","KOSDAQ","기술성장기업부","41000","-1100","-2.61","41600","41750","40900","49534","2044029875","506228558000","12347038"
"169330","엠브레인","KOSDAQ","중견기업부","2055","-10","-0.48","2065","2065","2015","6957","14137503","37579616490","18286918"
"097520","엠씨넥스","KOSPI",,"28000","-350","-1.23","28500","28650","27600","52151","1460411725","503376496000","17977732"
"373170","엠아이큐브솔루션","KOSDAQ","벤처기업부","7710","-290","-3.63","8000","8000","7530","13225","101979050","38842440300","5037930"
"179290","엠아이텍","KOSDAQ","우량기업부","6810","-100","-1.45","6950","6950","6750","41091","279429525","220410267180","32365678"
"484870","엠앤씨솔루션","KOSPI",,"207500","-7000","-3.26","218000","218500","206000","15890","3321814000","1899434250000","9153900"
"009780","엠에스씨","KOSDAQ","우량기업부","10110","-470","-4.44","10590","10600","10070","243261","2500573275","177936000000","17600000"
"123040","엠에스오토텍","KOSDAQ","우량기업부","2330","0","0.00","2330","2330","2275","97199","223626390","145923936670","62628299"
"432980","엠에프씨","KOSDAQ","기술성장기업부","4090","-65","-1.56","4155","4195","3990","46262","186793285","35140224780","8591742"
"413390","엠오티","KOSDAQ","중견기업부","6610","-270","-3.92","6810","6830","6560","79168","525405075","76544989800","11580180"
"032790","엠젠솔루션","KOSDAQ","벤처기업부","964","-16","-1.63","975","978","951","174397","167703632","44040764160","45685440"
"033160","엠케이전자","KOSDAQ","중견기업부","8640","-400","-4.42","9000","9000","8530","145406","1262881500","190653099840","22066331"
"347890","엠투아이","KOSDAQ","벤처기업부","6440","-80","-1.23","6530","6610","6400","52509","338417215","108921033760","16913204"
"033310","엠투엔","KOSDAQ","우량기업부","1960","-45","-2.24","2000","2015","1943","98216","193260355","79070772760","40342231"
"259630","엠플러스","KOSDAQ","우량기업부","14720","-210","-1.41","15000","15210","14290","316644","4683475870","178960696320","12157656"
"105550","엣지파운드리","KOSDAQ","중견기업부","1990","-35","-1.73","2040","2040","1960","844426","1679681749","155831031490","78307051"
"060850","영림원소프트랩","KOSDAQ","벤처기업부","6340","-240","-3.65","6600","6600","6220","67510","427007130","51550540000","8131000"
"014440","영보화학","KOSPI",,"4370","-30","-0.68","4400","4400","4355","35336","154413536","87400000000","20000000"
"143540","영우디에스피","KOSDAQ","벤처기업부","725","-7","-0.96","732","747","714","70044","50539082","32334923875","44599895"
"111770","영원무역","KOSPI",,"62800","300","0.48","61300","63300","61100","44515","2774278150","2782760190400","44311468"
"009970","영원무역홀딩스","KOSPI",,"139200","-300","-0.22","138200","141800","137000","15607","2157275550","1879093790400","13499237"
"003520","영진약품","KOSPI",,"1942","-28","-1.42","1984","1984","1936","359235","698405767","355177683602","182892731"
"000670","영풍","KOSPI",,"42250","-850","-1.97","42650","43000","41650","27330","1149163300","807332012500","19108450"
"006740","영풍제지","KOSPI",,"1004","-12","-1.18","1016","1017","994","146940","147046449","56130846872","55907218"
"012280","영화금속","KOSPI",,"868","-5","-0.57","873","877","857","113595","98981159","44844790340","51664505"
"265560","영화테크","KOSDAQ","우량기업부","8260","90","1.10","8110","8550","7960","205998","1712501005","88300886800","10690180"
